#:x t E B
3 3.7 0.868996537305 -0.73195438113
4 3.7 0.51381187647 -0.309173294902
5 3.7 0.0413351320417 0.1862335709
6 3.7 -0.4540526474 0.644514666455
7 3.7 -0.8239595656 0.92664409119
8 3.7 -0.996067575083 0.997127043487
9 3.7 -0.918944365179 0.796796873953
10 3.7 -0.601085647289 0.414295397329
11 3.7 -0.155784050394 -0.0762869259698
12 3.7 0.357855250554 -0.561580756505
13 3.7 0.757573136229 -0.875980497717
14 3.7 0.973208205584 -1.00583504294
15 3.7 0.967511145778 -0.867226535826
16 3.7 0.67968113865 -0.495265376955
17 3.7 0.253284293562 -0.0430861496377
18 3.7 -0.229633654538 0.455566101703
19 3.7 -0.700592998555 0.850511518385
20 3.7 -0.954651490065 0.980493449838
21 3.7 -0.957690448485 0.901356993238
22 3.7 -0.780232614648 0.629300532099
23 3.7 -0.380213314485 0.137815439275
24 3.7 0.166419271031 -0.393672569765
25 3.7 0.618089653379 -0.754309975941
26 3.7 0.871759583657 -0.935089663911
27 3.7 0.972960598094 -0.963100056105
28 3.7 0.88219903622 -0.749902696797
29 3.7 0.508346085773 -0.258945606718
30 3.7 -0.0730418898638 0.337455828527
31 3.7 -0.611346415978 0.775527103733
32 3.7 -0.889684437835 0.914006139476
33 3.7 -0.873779497347 0.798132314453
34 3.7 -0.676572410865 0.567323066657
35 3.7 -0.43796294081 0.34264446083
36 3.7 -0.244547485764 0.18031114961
37 3.7 -0.120157878736 0.0840802814769
38 3.7 -0.0526894898554 0.0351729984163
39 3.7 -0.0208399403224 0.0133259021427
40 3.7 -0.00749746097297 0.00460750108453
41 3.7 -0.00247028783766 0.00146300219165
42 3.7 -0.000749681385321 0.000428878941286
43 3.7 -0.000210577609666 0.000116601886704
44 3.7 -5.49765230312e-05 2.95168742318e-05
45 3.7 -1.33895800587e-05 6.98127745469e-06
46 3.7 -3.05204433888e-06 1.54752566781e-06
47 3.7 -6.52972649304e-07 3.22434651023e-07
48 3.7 -1.31352845496e-07 6.36141230909e-08
49 3.7 -2.42082306803e-08 1.37821534607e-08

0 3.75 0.321128508812 -0.526409859407
1 3.75 0.740418615023 -0.873350589476
2 3.75 0.971768970495 -0.998437998221
3 3.75 0.964591115079 -0.879929948734
4 3.75 0.71123028468 -0.532611665437
5 3.75 0.284625706084 -0.0641862863119
6 3.75 -0.215229800441 0.434951351288
7 3.75 -0.663883110771 0.809789038302
8 3.75 -0.937140734369 0.995395598435
9 3.75 -0.993452496282 0.926122692099
10 3.75 -0.778020249114 0.619651658845
11 3.75 -0.392153331606 0.177906460031
12 3.75 0.107251894338 -0.338027322675
13 3.75 0.582333531595 -0.741003278635
14 3.75 0.887753457706 -0.96999420877
15 3.75 1.00820325375 -0.9737290452
16 3.75 0.848701540202 -0.69437552346
17 3.75 0.472978383898 -0.27657157709
18 3.75 0.0181081920161 0.208530016832
19 3.75 -0.48486153655 0.685180243399
20 3.75 -0.863650906028 0.946109171497
21 3.75 -0.978719915457 0.961798792576
22 3.75 -0.894658937613 0.795576074778
23 3.75 -0.607988360523 0.400471504391
24 3.75 -0.104446751838 -0.14496377404
25 3.75 0.418406679415 -0.599761090138
26 3.75 0.765487002121 -0.861961220946
27 3.75 0.941416858207 -0.974258034914
28 3.75 0.961435423441 -0.894375724436
29 3.75 0.729910410215 -0.529171608843
30 3.75 0.22418623453 0.0492851545667
31 3.75 -0.369398559311 0.592760529654
32 3.75 -0.790355347459 0.881901071719
33 3.75 -0.910862126186 0.876651990066
34 3.75 -0.785345785677 0.685592150413
35 3.75 -0.553600889653 0.448038631911
36 3.75 -0.332481415714 0.252578685268
37 3.75 -0.174322704557 0.125330681971
38 3.75 -0.0811148488081 0.0555204025287
39 3.75 -0.0339031602727 0.0221928959653
40 3.75 -0.012847536419 0.00807215637173
41 3.75 -0.00444721814653 0.00268997566806
42 3.75 -0.00141490838599 0.000825974813688
43 3.75 -0.000415912420607 0.000234828351523
44 3.75 -0.00011346182719 6.20751115766e-05
45 3.75 -2.88376344144e-05 1.53128980805e-05
46 3.75 -6.85197101628e-06 3.53653064418e-06
47 3.75 -1.52658741606e-06 7.67024396396e-07
48 3.75 -3.19470893454e-07 1.57486686193e-07
49 3.75 -6.10713345849e-08 3.5641937319e-08

0 3.8 0.0771347871497 -0.29952972243
1 3.8 0.550070121088 -0.725655732821
2 3.8 0.885878988111 -0.965763237324
3 3.8 0.999039755548 -0.971161777165
4 3.8 0.865474785509 -0.725693367384
5 3.8 0.509725078982 -0.307242974659
6 3.8 0.0363903061974 0.194754951164
7 3.8 -0.460364778889 0.645628669869
8 3.8 -0.823920364561 0.930358046922
9 3.8 -1.00079234948 0.996565827737
10 3.8 -0.912135403323 0.790995293899
11 3.8 -0.600535968747 0.414168485759
12 3.8 -0.149467527122 -0.086852254393
13 3.8 0.365316615617 -0.562582051136
14 3.8 0.755673339375 -0.877814349118
15 3.8 0.979689810077 -1.01045499591
16 3.8 0.964030041615 -0.858517915255
17 3.8 0.672370376448 -0.493257265427
18 3.8 0.254516700056 -0.0412613786963
19 3.8 -0.238248592161 0.466793717423
20 3.8 -0.707725479238 0.850875181136
21 3.8 -0.949637974325 0.976226269147
22 3.8 -0.958384693961 0.905251845097
23 3.8 -0.782589565814 0.626345215968
24 3.8 -0.370473036403 0.125719748158
25 3.8 0.175765526969 -0.397777982915
26 3.8 0.616482231152 -0.750941272842
27 3.8 0.870351566075 -0.937123236908
28 3.8 0.978149138459 -0.968337218132
29 3.8 0.883960476655 -0.746957741576
30 3.8 0.499817438784 -0.247488361094
31 3.8 -0.0849515550764 0.347300424688
32 3.8 -0.616819885395 0.776938716237
33 3.8 -0.886865407964 0.908873933184
34 3.8 -0.867449645333 0.791986599261
35 3.8 -0.671574549177 0.563645157217
36 3.8 -0.435904344658 0.341714785769
37 3.8 -0.244620195494 0.180889161556
38 3.8 -0.121034374179 0.0850065194
39 3.8 -0.053536835812 0.0358954562047
40 3.8 -0.0213924305691 0.0137476653211
41 3.8 -0.00778592411835 0.00481139334175
42 3.8 -0.00259848191302 0.00154826500855
43 3.8 -0.000799695001726 0.00046047980609
44 3.8 -0.000228032604232 0.000127145951794
45 3.8 -6.04962278838e-05 3.2719285411e-05
46 3.8 -1.49859638889e-05 7.8740328317e-06
47 3.8 -3.47723235642e-06 1.77783395634e-06
48 3.8 -7.57037970999e-07 3.79917610912e-07
49 3.8 -1.5008289589e-07 8.98252687502e-08

0 3.85 -0.171667279785 -0.0545675462622
1 3.85 0.325601415637 -0.531777287079
2 3.85 0.744632743706 -0.874577138724
3 3.85 0.972051578994 -1.00014209242
4 3.85 0.964569172854 -0.87559134004
5 3.85 0.705381660717 -0.529635549405
6 3.85 0.2824593563 -0.0581250055411
7 3.85 -0.224052067408 0.440241743209
8 3.85 -0.663911816768 0.810693245226
9 3.85 -0.942349247875 0.999820742143
10 3.85 -0.990720476217 0.919270135534
11 3.85 -0.774018590188 0.619884693035
12 3.85 -0.390806852575 0.170574781825
13 3.85 0.117908875967 -0.344591897455
14 3.85 0.58185957064 -0.739602576839
15 3.85 0.891445157339 -0.976889844709
16 3.85 1.01127417199 -0.9696049279
17 3.85 0.83973616445 -0.687793334828
18 3.85 0.472428896169 -0.277769490883
19 3.85 0.0147042052842 0.217638677876
20 3.85 -0.495886730324 0.691929712153
21 3.85 -0.86253535764 0.941214218747
22 3.85 -0.975487176723 0.962938631274
23 3.85 -0.898870900284 0.797837329296
24 3.85 -0.603646323929 0.390657951693
25 3.85 -0.092476041786 -0.154180885639
26 3.85 0.421369764977 -0.598221708701
27 3.85 0.762294742541 -0.860708693933
28 3.85 0.944211068743 -0.979509407901
29 3.85 0.966400685501 -0.896253439568
30 3.85 0.72610631947 -0.520817899274
31 3.85 0.212500100762 0.0611869824675
32 3.85 -0.378728954038 0.598452644061
33 3.85 -0.791203900492 0.879332146379
34 3.85 -0.905558403113 0.8704222473
35 3.85 -0.779339381853 0.680540549
36 3.85 -0.55012064451 0.445873375852
37 3.85 -0.331667653763 0.252573043985
38 3.85 -0.174929899944 0.126176903654
39 3.85 -0.0820280351518 0.0563688535132
40 3.85 -0.0346051277495 0.0227570390838
41 3.85 -0.0132548166274 0.00837130692496
42 3.85 -0.00464358765072 0.00282480317712
43 3.85 -0.00149697698506 0.000879292260745
44 3.85 -0.00044635516248 0.000253686289614
45 3.85 -0.000123639281328 6.81186131955e-05
46 3.85 -3.19374496783e-05 1.70846504467e-05
47 3.85 -7.71878001965e-06 4.01617027828e-06
48 3.85 -1.74835040504e-06 8.93369724736e-07
49 3.85 -3.59402121138e-07 2.20689147154e-07

0 3.9 -0.410029309059 0.193575731965
1 3.9 0.0816088590069 -0.304489707088
2 3.9 0.555830103636 -0.7293320529
3 3.9 0.886474728737 -0.966901219392
4 3.9 1.00125454266 -0.970471331837
5 3.9 0.860072012088 -0.720657738877
6 3.9 0.507974555164 -0.304563985362
7 3.9 0.0286515788969 0.203372647738
8 3.9 -0.463679599504 0.645533460793
9 3.9 -0.826560971519 0.936341884497
10 3.9 -1.00369503912 0.99293069736
11 3.9 -0.905599048058 0.788198669534
12 3.9 -0.601403440096 0.412035670908
13 3.9 -0.140392893768 -0.097289439681
14 3.9 0.369820232456 -0.561724077535
15 3.9 0.755444260799 -0.88246656859
16 3.9 0.986646948121 -1.01292777194
17 3.9 0.95821221764 -0.849774408863
18 3.9 0.667408297806 -0.493245256953
19 3.9 0.255220301153 -0.0372710481606
20 3.9 -0.248492136434 0.47772342949
21 3.9 -0.712865662882 0.849529231726
22 3.9 -0.94474540028 0.973452772788
23 3.9 -0.960660550613 0.909598502415
24 3.9 -0.783871371669 0.621842228844
25 3.9 -0.359863709553 0.113838710592
26 3.9 0.183962248161 -0.400700679609
27 3.9 0.614416659806 -0.747901111372
28 3.9 0.869840921357 -0.940013647312
29 3.9 0.98367678525 -0.973375335153
30 3.9 0.885090745742 -0.743326781332
31 3.9 0.49084767191 -0.23591527851
32 3.9 -0.0966290488148 0.356755159716
33 3.9 -0.621892071602 0.77805135648
34 3.9 -0.88392366536 0.903753091196
35 3.9 -0.861237504397 0.785991734709
36 3.9 -0.666716153285 0.560071838124
37 3.9 -0.433900281348 0.340803744707
38 3.9 -0.244681699727 0.181443503405
39 3.9 -0.121883296841 0.0859080568799
40 3.9 -0.0543660884556 0.0366056888528
41 3.9 -0.021938699784 0.0141667439701
42 3.9 -0.00807438562959 0.00501639740616
43 3.9 -0.00272828599833 0.00163511253907
44 3.9 -0.000851030855648 0.000493124164722
45 3.9 -0.000246213818358 0.000138203937832
46 3.9 -6.63361267292e-05 3.61326209304e-05
47 3.9 -1.67020982822e-05 8.84471403357e-06
48 3.9 -3.93623468485e-06 2.0483242683e-06
49 3.9 -8.38898056497e-07 5.28748984101e-07

0 3.95 -0.623132449502 0.429980201862
1 3.95 -0.166772692873 -0.0589293148301
2 3.95 0.331399795749 -0.537601793368
3 3.95 0.747095208176 -0.875301404974
4 3.95 0.974371601169 -1.0025309705
5 3.95 0.96222816844 -0.870053994372
6 3.95 0.701836209192 -0.528449458699
7 3.95 0.278240500326 -0.0495879696112
8 3.95 -0.23150764078 0.442553363437
9 3.95 -0.664180710662 0.814587227678
10 3.95 -0.94864232467 1.00183804268
11 3.95 -0.985564259975 0.913409263334
12 3.95 -0.773085488039 0.620890727444
13 3.95 -0.386717364688 0.160847912491
14 3.95 0.127338532011 -0.348180765656
15 3.95 0.580474876637 -0.740202045775
16 3.95 0.897618046404 -0.983848524546
17 3.95 1.01180428724 -0.963385636202
18 3.95 0.831502249235 -0.683601332728
19 3.95 0.473351599234 -0.278218157078
20 3.95 0.00904054751777 0.228200887047
21 3.95 -0.50610444855 0.696686264696
22 3.95 -0.860050241365 0.936555105918
23 3.95 -0.973897203013 0.965584259777
24 3.95 -0.903189698104 0.799000369507
25 3.95 -0.597818751776 0.380028754435
26 3.95 -0.0809428019018 -0.162263419706
27 3.95 0.423252256585 -0.596246047828
28 3.95 0.759562432186 -0.860334828778
29 3.95 0.947789102379 -0.985095548609
30 3.95 0.971081170912 -0.897516257169
31 3.95 0.721645852567 -0.512023512653
32 3.95 0.200754998246 0.0728708470604
33 3.95 -0.387664102174 0.603748920999
34 3.95 -0.791778935021 0.876633655739
35 3.95 -0.900281560426 0.864302997376
36 3.95 -0.773482053022 0.675627341517
37 3.95 -0.546738025307 0.443765260851
38 3.95 -0.330868729986 0.252558477029
39 3.95 -0.175513169896 0.126996215538
40 3.95 -0.0829174810774 0.0571989126443
41 3.95 -0.0352956101738 0.0233145253765
42 3.95 -0.0136596914893 0.00867021109346
43 3.95 -0.00484109317593 0.00296117089413
44 3.95 -0.00158058535825 0.000933940029407
45 3.95 -0.000477802772422 0.000273293798907
46 3.95 -0.000134309902407 7.4500489995e-05
47 3.95 -3.52364506464e-05 1.89935260529e-05
48 3.95 -8.64131312486e-06 4.58046942736e-06
49 3.95 -1.9090951812e-06 1.23575956913e-06

0 4.0 -0.797515859238 0.640168229798
1 4.0 -0.40475329707 0.189264172805
2 4.0 0.0864422245217 -0.310930440709
3 4.0 0.560883927786 -0.731189549637
4 4.0 0.887846787197 -0.970157572782
5 4.0 1.0027862422 -0.967278600097
6 4.0 0.854863738314 -0.718278675328
7 4.0 0.506712762877 -0.299274454051
8 4.0 0.0194829682877 0.209883966883
9 4.0 -0.46461514134 0.646515518901
10 4.0 -0.832186970069 0.942624540253
11 4.0 -1.0035631569 0.987433187721
12 4.0 -0.901158286449 0.78826932271
13 4.0 -0.601817102062 0.406970962669
14 4.0 -0.12981791376 -0.106044832864
15 4.0 0.371550270159 -0.560436678657
16 4.0 0.75773626996 -0.889337728094
17 4.0 0.992798288476 -1.01280263058
18 4.0 0.950919060115 -0.842027905712
19 4.0 0.664865998002 -0.494468395874
20 4.0 0.254632212514 -0.0310567847227
21 4.0 -0.259699082084 0.487715098534
22 4.0 -0.715994206522 0.846939678164
23 4.0 -0.940481524948 0.972318119583
24 4.0 -0.964206722934 0.913978930738
25 4.0 -0.783888849095 0.615894885394
26 4.0 -0.348678864104 0.102413188264
27 4.0 0.190980603393 -0.402574165978
28 4.0 0.612085274477 -0.745316083877
29 4.0 0.870221915303 -0.943671633833
30 4.0 0.989431369825 -0.978139930366
31 4.0 0.885584770097 -0.739049762579
32 4.0 0.481495328769 -0.224273012855
33 4.0 -0.108057203986 0.365826065289
34 4.0 -0.626584784151 0.778888345552
35 4.0 -0.880875209547 0.898650780193
36 4.0 -0.855141326083 0.780141891243
37 4.0 -0.661990313705 0.556597511694
38 4.0 -0.431947706256 0.339910271223
39 4.0 -0.244732553141 0.181975341831
40 4.0 -0.122705906606 0.0867859130128
41 4.0 -0.0551778621986 0.0373040073791
42 4.0 -0.0224787992817 0.0145830718664
43 4.0 -0.0083627238977 0.00522239314384
44 4.0 -0.00285960659689 0.00172347910051
45 4.0 -0.000903652192002 0.000526793626812
46 4.0 -0.000265114283288 0.000149779721189
47 4.0 -7.24919837529e-05 3.97799584855e-05
48 4.0 -1.85019081622e-05 9.99244976614e-06
49 4.0 -4.2367583572e-06 2.8180781159e-06

0 4.05 -0.92211257585 0.810815665409
1 4.05 -0.618194144161 0.425232143254
2 4.05 -0.162778591954 -0.0644133641173
3 4.05 0.338129192244 -0.541959007467
4 4.05 0.748389915489 -0.877604126308
5 4.05 0.978188748792 -1.00337143049
6 4.05 0.957833562986 -0.865630869832
7 4.05 0.700813958625 -0.526827659963
8 4.05 0.271116056461 -0.0404546262593
9 4.05 -0.236085363838 0.443109595795
10 4.05 -0.666699488195 0.821168690191
11 4.05 -0.953876490959 1.00073645276
12 4.05 -0.979747284214 0.910064709253
13 4.05 -0.774337361728 0.620849903719
14 4.05 -0.379638697496 0.150143577906
15 4.05 0.134362477304 -0.349238100093
16 4.05 0.579639612228 -0.743430909979
17 4.05 0.905338804483 -0.989674431415
18 4.05 1.00972452284 -0.955986730456
19 4.05 0.824850550581 -0.681756829442
20 4.05 0.47489682796 -0.277230851954
21 4.05 0.00127053067455 0.239549343505
22 4.05 -0.51499448279 0.69947740185
23 4.05 -0.856711525829 0.93260628081
24 4.05 -0.973984245481 0.969420808648
25 4.05 -0.907229250586 0.798895805051
26 4.05 -0.590661101958 0.36886852365
27 4.05 -0.070049361135 -0.169188171238
28 4.05 0.424206058903 -0.594019375678
29 4.05 0.757392235947 -0.860833777715
30 4.05 0.952054704181 -0.990908127214
31 4.05 0.975414613526 -0.898158273242
32 4.05 0.716573028987 -0.50284494754
33 4.05 0.188992715075 0.0843191606392
34 4.05 -0.396212775923 0.608670051733
35 4.05 -0.792102602694 0.873821536916
36 4.05 -0.895037361709 0.858292975928
37 4.05 -0.767767841807 0.670845833674
38 4.05 -0.543447836192 0.441711151753
39 4.05 -0.330083801959 0.252535418103
40 4.05 -0.176073677063 0.127789843762
41 4.05 -0.0837841437657 0.0580112127008
42 4.05 -0.035974885758 0.0238654265199
43 4.05 -0.0140620907117 0.00896875470778
44 4.05 -0.00503961934746 0.00309898515638
45 4.05 -0.00166567086138 0.000989881238439
46 4.05 -0.000510233992883 0.000293653232255
47 4.05 -0.00014545504638 8.12707134809e-05
48 4.05 -3.86429319892e-05 2.1270632929e-05
49 4.05 -9.17090870446e-06 6.27212201997e-06

0 4.1 -0.989141373145 0.930829129255
1 4.1 -0.793892076349 0.635268798443
2 4.1 -0.400774231841 0.185194364911
3 4.1 0.0929407580362 -0.317558194751
4 4.1 0.563921271372 -0.732658119966
5 4.1 0.891465337518 -0.974159817594
6 4.1 1.0018902263 -0.96268062686
7 4.1 0.851903144103 -0.717964165823
8 4.1 0.503661826972 -0.291263333371
9 4.1 0.0111648797353 0.213377656803
10 4.1 -0.465109301826 0.650200022056
11 4.1 -0.83959114154 0.947185967563
12 4.1 -1.00058119762 0.981964559522
13 4.1 -0.899677963881 0.790022824146
14 4.1 -0.600212091474 0.39907125496
15 4.1 -0.119335826696 -0.112189072834
16 4.1 0.371403514867 -0.560105945259
17 4.1 0.762722446213 -0.897407752421
18 4.1 0.997160663762 -1.01016211851
19 4.1 0.943165082209 -0.836024317636
20 4.1 0.664440532477 -0.496083028822
21 4.1 0.252247344722 -0.02283187768
22 4.1 -0.271181007232 0.496302095196
23 4.1 -0.717277854089 0.843616717062
24 4.1 -0.937238219678 0.972830607528
25 4.1 -0.96866910971 0.91802617008
26 4.1 -0.782543302688 0.608661502392
27 4.1 -0.337197575468 0.0916342844981
28 4.1 0.196836281302 -0.403546606682
29 4.1 0.609661607271 -0.743284097095
30 4.1 0.871469644167 -0.948004453222
31 4.1 0.995311395036 -0.982570142012
32 4.1 0.885446104189 -0.734168509293
33 4.1 0.471814866201 -0.212602638745
34 4.1 -0.119222918429 0.374520806258
35 4.1 -0.630919020459 0.779471249377
36 4.1 -0.877734352044 0.893573110327
37 4.1 -0.849159142557 0.774431493953
38 4.1 -0.657390595507 0.55321700693
39 4.1 -0.430043822892 0.339033392754
40 4.1 -0.244773276582 0.182485763808
41 4.1 -0.123503380473 0.0876410450851
42 4.1 -0.0559727406315 0.0379907126129
43 4.1 -0.0230127850351 0.0149965923735
44 4.1 -0.00865082659518 0.00542926855665
45 4.1 -0.00299235274538 0.00181330533465
46 4.1 -0.000957513721294 0.000561491622742
47 4.1 -0.000284681158148 0.000161985435601
48 4.1 -7.87418824924e-05 4.41895816375e-05
49 4.1 -1.93657850681e-05 1.36274722591e-05

0 4.15 -0.994614745813 0.992481333934
1 4.15 -0.920360977093 0.806786929596
2 4.15 -0.613750637792 0.421821235216
3 4.15 -0.157917606053 -0.0715112776368
4 4.15 0.343826498844 -0.544350226943
5 4.15 0.750617247605 -0.882193062444
6 4.15 0.981364615509 -1.00158168728
7 4.15 0.953395870141 -0.863867407766
8 4.15 0.7006658378 -0.522791962064
9 4.15 0.262106050841 -0.0329485264936
10 4.15 -0.237946976811 0.444031986649
11 4.15 -0.672247907716 0.828859979152
12 4.15 -0.956493300037 0.997153216894
13 4.15 -0.975159427714 0.909698064705
14 4.15 -0.776190401084 0.618436265478
15 4.15 -0.370264915498 0.140029318284
16 4.15 0.138567429006 -0.348805048555
17 4.15 0.580529146055 -0.749262616376
18 4.15 0.913449481254 -0.993517619553
19 4.15 1.00543761383 -0.948412373155
20 4.15 0.820283458078 -0.681880038079
21 4.15 0.476231709829 -0.274380680334
22 4.15 -0.00823139931398 0.251015414959
23 4.15 -0.522228236985 0.700500521972
24 4.15 -0.853037316339 0.929726843499
25 4.15 -0.975662550576 0.974098221839
26 4.15 -0.910667672028 0.797439945183
27 4.15 -0.582368955203 0.357446425746
28 4.15 -0.0599475989237 -0.174973784898
29 4.15 0.424390446171 -0.591708833631
30 4.15 0.755859013294 -0.862181482682
31 4.15 0.956911092238 -0.996848904408
32 4.15 0.979351534686 -0.898181910994
33 4.15 0.71093259312 -0.493334907834
34 4.15 0.177249718764 0.0955182874467
35 4.15 -0.404384943151 0.61323603029
36 4.15 -0.792195317725 0.870910095324
37 4.15 -0.889830657419 0.852390666989
38 4.15 -0.762191076655 0.666189778532
39 4.15 -0.540245276306 0.439708164149
40 4.15 -0.329312102132 0.252504276334
41 4.15 -0.176612505497 0.128558934334
42 4.15 -0.0846289235764 0.058806354321
43 4.15 -0.0366432242514 0.024409817939
44 4.15 -0.0144619524385 0.00926683490707
45 4.15 -0.00523905339228 0.00323816733588
46 4.15 -0.00175215070549 0.00104713302011
47 4.15 -0.000543519583731 0.000315019789568
48 4.15 -0.000156558004137 8.96115019948e-05
49 4.15 -3.98987817497e-05 2.89095552916e-05

0 4.2 -0.938416126327 0.992123862007
1 4.2 -0.989076910404 0.928692030965
2 4.2 -0.789524498183 0.631544464622
3 4.2 -0.397481996432 0.179588476412
4 4.2 0.100286766274 -0.32244842587
5 4.2 0.565756609323 -0.735837964333
6 4.2 0.896735151873 -0.976664155348
7 4.2 0.998729803335 -0.958941453052
8 4.2 0.851633787784 -0.717653547327
9 4.2 0.497689726893 -0.282089704037
10 4.2 0.00544281632882 0.214609281934
11 4.2 -0.467243992669 0.656821832697
12 4.2 -0.846814224327 0.948855964948
13 4.2 -0.996057252616 0.978256383817
14 4.2 -0.900890958765 0.791800251251
15 4.2 -0.595790187966 0.389261163558
16 4.2 -0.110362514705 -0.11556313382
17 4.2 0.370640861736 -0.561752752653
18 4.2 0.769979254022 -0.90552272659
19 4.2 0.999185987006 -1.00551040439
20 4.2 0.935918677526 -0.832158681998
21 4.2 0.665568848424 -0.497293422529
22 4.2 0.247833614458 -0.0130048348305
23 4.2 -0.282305312545 0.503205130694
24 4.2 -0.717018258432 0.840062452232
25 4.2 -0.935283029548 0.97488755332
26 4.2 -0.973682655962 0.921436900891
27 4.2 -0.779814411036 0.600336558596
28 4.2 -0.325674270833 0.081644874906
29 4.2 0.201580182486 -0.403772699654
30 4.2 0.607298480548 -0.741877078962
31 4.2 0.873544420461 -0.952918796675
32 4.2 1.00122618136 -0.986617310227
33 4.2 0.884685210015 -0.728725681241
34 4.2 0.461856630282 -0.20094015429
35 4.2 -0.130116548362 0.382848287919
36 4.2 -0.634914900864 0.779819997529
37 4.2 -0.874513900478 0.888525277309
38 4.2 -0.843288821174 0.768855217224
39 4.2 -0.652910998032 0.549925538262
40 4.2 -0.428186057106 0.338172220159
41 4.2 -0.244804359598 0.18297578374
42 4.2 -0.124276819712 0.088474353758
43 4.2 -0.0567512782278 0.0386660964162
44 4.2 -0.0235407149118 0.0154072624543
45 4.2 -0.00893857956372 0.00563694464055
46 4.2 -0.00312638449307 0.0019046600634
47 4.2 -0.00101232075346 0.000597797009411
48 4.2 -0.00030374957021 0.000177408326931
49 4.2 -8.02101509301e-05 5.98918470384e-05

0 4.25 -0.824102985153 0.930230681635
1 4.25 -0.995609229318 0.992493118246
2 4.25 -0.917323373905 0.80269633401
3 4.25 -0.610867342303 0.418334649593
4 4.25 -0.151152521868 -0.0786538025943
5 4.25 0.347314925318 -0.546337903547
6 4.25 0.755228912002 -0.887705597877
7 4.25 0.982101983199 -0.998103897757
8 4.25 0.951024660784 -0.864457405157
9 4.25 0.699136085971 -0.515863620615
10 4.25 0.253312236955 -0.0283367351076
11 4.25 -0.238654253768 0.44716262481
12 4.25 -0.680159930464 0.835683202781
13 4.25 -0.956096262961 0.992628267479
14 4.25 -0.973090948548 0.911705713779
15 4.25 -0.776994803183 0.613153944147
16 4.25 -0.359874201011 0.131764912372
17 4.25 0.140283533646 -0.3481647924
18 4.25 0.583815892049 -0.757135045264
19 4.25 0.920838037183 -0.994971106581
20 4.25 0.999662924791 -0.941575745103
21 4.25 0.817942877822 -0.683369864555
22 4.25 0.476646071739 -0.269504200793
23 4.25 -0.0189533718113 0.261999458191
24 4.25 -0.527664154729 0.700072966073
25 4.25 -0.849504796958 0.928155223874
26 4.25 -0.978755354531 0.979260558388
27 4.25 -0.913253845535 0.794622836892
28 4.25 -0.573160639763 0.34600697756
29 4.25 -0.050742452208 -0.179671974538
30 4.25 0.423965203135 -0.589461707878
31 4.25 0.755013464041 -0.864339791143
32 4.25 0.962263307118 -1.00282988777
33 4.25 0.982853752514 -0.897596299528
34 4.25 0.704769174013 -0.483542258907
35 4.25 0.165557678829 0.106457970214
36 4.25 -0.412191437069 0.617466080572
37 4.25 -0.792075886173 0.867912177743
38 4.25 -0.884665510556 0.846594359134
39 4.25 -0.756746361021 0.661653339744
40 4.25 -0.53712590163 0.4377536388
41 4.25 -0.328552929424 0.252465437979
42 4.25 -0.177130667414 0.129304560487
43 4.25 -0.0854526676294 0.0595849105799
44 4.25 -0.0373008821222 0.0249477904468
45 4.25 -0.0148591971804 0.00956441973543
46 4.25 -0.00543916436897 0.00337893334408
47 4.25 -0.00183937809182 0.00110698917651
48 4.25 -0.000575107323893 0.000342926490571
49 4.25 -0.000157352078639 0.000121187501674

0 4.3 -0.658633961553 0.810950303339
1 4.3 -0.940021489721 0.993671532212
2 4.3 -0.988346107415 0.925332311081
3 4.3 -0.786135575562 0.629219232265
4 4.3 -0.392976656602 0.172247764211
5 4.3 0.106426240371 -0.32522578796
6 4.3 0.568534677757 -0.741457428063
7 4.3 0.901549023123 -0.976467880749
8 4.3 0.995170243571 -0.9577598214
9 4.3 0.852692704745 -0.715272797157
10 4.3 0.48939842492 -0.273919855912
11 4.3 0.00263940457921 0.215422738366
12 4.3 -0.47222464992 0.665297003977
13 4.3 -0.852085218563 0.947669354866
14 4.3 -0.99176290986 0.977281723448
15 4.3 -0.903660983612 0.792071093603
16 4.3 -0.588636811271 0.378898012979
17 4.3 -0.103791061017 -0.11668901342
18 4.3 0.370531314887 -0.565871678393
19 4.3 0.778677157163 -0.912640227903
20 4.3 0.998782206961 -0.999613190192
21 4.3 0.92995918701 -0.830481197586
22 4.3 0.667551736656 -0.497443616272
23 4.3 0.241408576184 -0.00209859596823
24 4.3 -0.292548409073 0.508323243889
25 4.3 -0.715600631326 0.836732393774
26 4.3 -0.934763150434 0.978303272456
27 4.3 -0.978896009318 0.923976638435
28 4.3 -0.775746342126 0.591134501931
29 4.3 -0.314332377718 0.0725431106325
30 4.3 0.205289847585 -0.403407295953
31 4.3 0.605127369019 -0.741143944625
32 4.3 0.876395564403 -0.958323008371
33 4.3 1.00709567271 -0.99024358759
34 4.3 0.88331798585 -0.722763963806
35 4.3 0.451666923724 -0.189316963462
36 4.3 -0.140731382183 0.390818333974
37 4.3 -0.638591632517 0.779952999035
38 4.3 -0.871225321734 0.88351168455
39 4.3 -0.837528108961 0.763407977656
40 4.3 -0.648545918537 0.546718669084
41 4.3 -0.426372034428 0.337325938858
42 4.3 -0.244826262318 0.183446350901
43 4.3 -0.125027253911 0.0892866935264
44 4.3 -0.05751398999 0.0393304716815
45 4.3 -0.0240625882973 0.015815192124
46 4.3 -0.00922559082115 0.00584600137103
47 4.3 -0.00326031487704 0.00200037471327
